"gene","gene_len","transcript_len","intron_len"
"Gm8108",21372,1527,19845
"Gm3127",5891,711,5180
"LOC101055754",22725,4099,18626
"Gm3138",6023,758,5265
"2610042L04Rik",20315,5019,15296
"Gm3159",8440,615,7825
"Gm3164",27380,2566,24814
"Gm30869",767,477,290
"Gm3182",19896,748,19148
"Gm3173",20590,2645,17945
"Gm3047",18456,1360,17096
"LOC105245657",14095,4211,9884
"Gm8164",1220,1220,0
"Gm8159",50222,1602,48620
"Gm3239",55720,2935,52785
"Gm3252",19894,1372,18522
"LOC105245668",180541,706,179835
"Gm9602",7298,694,6604
"Gm3264",21888,5157,16731
"Gm3278",9199,683,8516
"Gm8305",1220,1220,0
"Gm10410",72897,5099,67798
"LOC105245667",9303,641,8662
"4930555G01Rik",8615,2065,6550
"Gm8281",21891,1805,20086
"Gm8279",8058,615,7443
"Gm3317",21311,2878,18433
"Gm8271",7192,710,6482
"Gm3326",1220,1220,0
"LOC105245666",7993,199,7794
"Gm3526",6674,6674,0
"Gm3339",2113,2113,0
"LOC105245665",7302,691,6611
"LOC105245664",135821,816,135005
"Gm3500",23433,2799,20634
"Gm3348",847,847,0
"Gm3642",49745,2197,47548
"Gm8246",7298,657,6641
"LOC102636792",11729,708,11021
"Gm3488",21307,4821,16486
"Gm3532",8016,8016,0
"Gm8266",1220,1220,0
"LOC105245663",7992,199,7793
"LOC100862122",21790,1634,20156
"Gm9603",7302,691,6611
"Gm36476",82124,510,81614
"Gm3373",161162,5133,156029
"Gm3170",847,847,0
"Gm3383",51449,3755,47694
"Gm3424",8071,615,7456
"LOC105245662",1724,1187,537
"Gm17046",847,847,0
"Gm3248",69106,4363,64743
"LOC105242396",159368,374,158994
"Gm17048",847,847,0
"LOC102638110",86675,5410,81265
"Gm17045",846,846,0
"Gm6337",3059,722,2337
"Gm3476",8222,781,7441
"LOC105245676",5962,786,5176
"LOC105245675",7270,660,6610
"LOC105245674",10182,189,9993
"LOC100861615",175966,2618,173348
"LOC105242449",41791,988,40803
"Gm8340",1220,1220,0
"Gm18573",1135,1135,0
"Gm16440",9207,697,8510
"Gm3591",21984,1082,20902
"Gm3594",3077,725,2352
"Gm33933",19913,2208,17705
"Gm3629",65344,1567,63777
"Gm33198",22118,6033,16085
"Gm3466",1220,1220,0
"Gm18574",1135,1135,0
"Gm8050",7195,711,6484
"Gm3636",20863,2898,17965
"LOC102634532",5780,799,4981
"Gm32041",145646,522,145124
"Gm3667",22699,3254,19445
"Gm10406",22025,2250,19775
"Gm3685",18951,1330,17621
"Gm31035",158606,1904,156702
"Gm3696",49379,3194,46185
"LOC105245673",7340,791,6549
"LOC105245672",8142,149,7993
"LOC105242441",15914,5218,10696
"Gm16434",7339,791,6548
"LOC105245670",7966,149,7817
"Gm16525",17095,2702,14393
"Gm5456",846,846,0
"LOC102632113",8446,615,7831
"Gm3739",21773,2555,19218
"Gm5797",8408,997,7411
"4930521O11Rik",50347,5571,44776
"LOC105245669",21903,4266,17637
"4933406F09Rik",10213,1293,8920
"Gm8379",1220,1220,0
"Gm18575",1135,1135,0
"Gm3755",9243,711,8532
"Gm3752",10002,831,9171
"Gm3558",32380,2419,29961
"Gm17121",847,847,0
"LOC105242423",13831,657,13174
"Gm10128",7615,7615,0
"Gm10338",15858,3159,12699
"Gm10044",74343,4470,69873
"Gm8396",838,838,0
"Flnb",133632,9100,124532
"Dnase1l3",29467,4055,25412
"Gm30244",8948,2959,5989
"Abhd6",53967,2646,51321
"LOC105245677",1488,733,755
"Rpp14",28863,3031,25832
"Pxk",66927,3397,63530
"Gm18144",660,660,0
"Pdhb",7002,1485,5517
"Kctd6",9423,4800,4623
"Acox2",33509,2891,30618
"Fam107a",21749,3864,17885
"Oit1",29827,2402,27425
"LOC102632156",3714,1291,2423
"LOC105245678",69930,2453,67477
"Gm8416",1279,1279,0
"4930452B06Rik",235332,3044,232288
"4930455B14Rik",6989,1097,5892
"Gm20241",491,491,0
"Gm18071",712,712,0
"LOC105245680",53786,579,53207
"LOC105245679",27297,409,26888
"Fhit",1611963,1464,1610499
"Hmgb3-ps",577,577,0
"Mnd1-ps",2774,2774,0
"LOC547334",40470,1532,38938
"Slc25a5-ps",1255,1198,57
"Rpl21-ps4",513,513,0
"Gm3839",1201,1201,0
"Mir5124b",85,85,0
"Gm8438",582,582,0
"Ptprg",688487,9321,679166
"3830406C13Rik",38333,4905,33428
"Fezf2",3974,2304,1670
"Cadps",450755,8502,442253
"Gm31001",17529,14978,2551
"Gm17805",715,715,0
"Gm18077",534,534,0
"Gm5457",493,493,0
"Gm5087",127251,2744,124507
"Synpr",330690,2946,327744
"Sntn",12273,1240,11033
"Rpl19-ps4",737,737,0
"Gm3637",795,795,0
"Gm281",86094,2412,83682
"Gm18576",623,623,0
"Gm11100",16260,1812,14448
"Thoc7",13031,2157,10874
"Atxn7",145864,8190,137674
"Gm31222",5138,2750,2388
"Psmd6",8720,1296,7424
"Olfr720",951,951,0
"Csnk2a1-ps1",1567,1567,0
"Gm3895",291,291,0
"Olfr31",954,954,0
"Il3ra",9092,2547,6545
"Gm6734",599,599,0
"Olfr721-ps1",975,975,0
"Gm21063",1317,1317,0
"Gm8483",1773,1773,0
"Gm19018",772,772,0
"Slc4a7",96934,9764,87170
"Nek10",208480,9769,198711
"Gm18142",1371,1371,0
"Gm31517",11887,1017,10870
"Gm31658",25303,1679,23624
"Gm31577",11778,1742,10036
"Lrrc3b",81473,1915,79558
"B230110C06Rik",14303,888,13415
"Gm31804",16708,856,15852
"Gm8514",3109,2720,389
"1700062C10Rik",36234,380,35854
"Gm8517",1223,1223,0
"Rpl31-ps3",403,403,0
"Oxsm",11150,6200,4950
"Ngly1",62613,2901,59712
"Top2b",65582,5633,59949
"Rarb",651493,3777,647716
"Gm19061",1761,1761,0
"Tpi-rs9",1367,1367,0
"Gm18078",592,592,0
"Gm18927",567,567,0
"Gm31947",705,705,0
"Gm32121",77112,221,76891
"Gm32187",9084,5681,3403
"Gm32269",34262,1496,32766
"Thrb",380880,11133,369747
"LOC105242448",1663,1264,399
"Gm19290",314,314,0
"Gm6773",1056,1056,0
"Nr1d2",35051,4640,30411
"Gm7084",1145,1145,0
"Rpl15",3202,2015,1187
"Nkiras1",12862,5075,7787
"Ube2e1",49119,1452,47667
"LOC105245681",9691,9653,38
"Gm32587",91763,4460,87303
"LOC102642625",10457,2473,7984
"Gm6781",1242,1242,0
"Gm4939",1325,1325,0
"Ube2e2",320700,2087,318613
"Gm15916",1161,1161,0
"Gm6785",1176,1176,0
"Gm3778",7823,1097,6726
"Gm34440",539,539,0
"LOC105245682",45549,3019,42530
"Gm18275",1667,1667,0
"Gm7089",1476,1476,0
"Gm8582",4479,4479,0
"LOC105245683",9881,505,9376
"LOC102635659",5052,1113,3939
"Gm6122",689,689,0
"Gm33022",19341,515,18826
"Gm5630",1920,1920,0
"LOC102635833",3775,1443,2332
"LOC105245688",16377,3942,12435
"Gm36704",12690,1970,10720
"Gm7352",1220,1220,0
"Gm18577",1060,1060,0
"Gm2244",16259,697,15562
"Gm2237",20317,20317,0
"Gm5458",8450,1004,7446
"LOC105245689",5480,493,4987
"LOC105245691",38262,3745,34517
"Gm7371",563,563,0
"Gm29899",34877,1055,33822
"Nid2",60531,4884,55647
"LOC105245690",1546,1515,31
"2700060E02Rik",12422,1510,10912
"D14Ertd670e",5753,565,5188
"Gng2",104905,4226,100679
"Saysd1",7537,2304,5233
"LOC105245692",1305,416,889
"Gm30006",2935,2503,432
"Kcnk5",41726,4351,37375
"Gm2048",11605,11605,0
"Kcnk16",6407,879,5528
"Nudt13",22906,4090,18816
"Ecd",28263,3125,25138
"Fam149b",35330,4028,31302
"Gm30054",1876,1727,149
"Dnajc9",4273,1631,2642
"Mrps16",2325,566,1759
"Cfap70",58212,4526,53686
"Anxa7",24873,3031,21842
"Mss51",15270,3672,11598
"Ppp3cb",47260,3908,43352
"1810062O18Rik",24388,751,23637
"Usp54",94218,9819,84399
"Myoz1",7439,1294,6145
"Synpo2l",9405,7020,2385
"Sec24c",20568,5015,15553
"Mir6946",69,69,0
"Fut11",5230,3344,1886
"6230400D17Rik",1088,1088,0
"Chchd1",1399,595,804
"Zswim8",16301,6506,9795
"Ndst2",10892,4155,6737
"Camk2g",59258,3932,55326
"Gm30108",3935,1034,2901
"Plau",6727,2343,4384
"Gm6128",985,985,0
"Gm30212",29530,755,28775
"Vcl",104299,5491,98808
"Gm30274",1259,1259,0
"Ap3m1",18794,4725,14069
"Adk",395997,2201,393796
"LOC105245693",5825,5776,49
"Gm30363",37472,6861,30611
"Kat6b",177169,13414,163755
"Dupd1",38368,1835,36533
"Dusp13",15228,2328,12900
"Samd8",48195,7792,40403
"Vdac2",14319,1662,12657
"Comtd1",3050,2241,809
"A430057M04Rik",8148,4122,4026
"Zfp503",5640,4213,1427
"LOC102632594",6735,6061,674
"LOC105245694",3930,3235,695
"1700112E06Rik",1036586,7580,1029006
"LOC105245695",21204,21156,48
"4930405A10Rik",35625,976,34649
"LOC101055805",2934,2934,0
"Gm30926",72878,1413,71465
"Gm7473",915,915,0
"Gm18145",522,522,0
"Gm30783",2140,1468,672
"Gm10248",56378,2731,53647
"Kcnma1",712661,16055,696606
"LOC105245696",11900,7481,4419
"Gm31392",22481,4148,18333
"Gm6158",1163,1163,0
"Gm31250",469,157,312
"Mir7210",54,54,0
"Dlg5",111968,8375,103593
"Gm19034",1348,1348,0
"E330034G19Rik",16926,1766,15160
"Gm18276",593,593,0
"Gm31548",1728,922,806
"LOC105245697",1689,1259,430
"LOC105245698",19879,5559,14320
"Polr3a",38493,4913,33580
"Rps24",5514,3432,2082
"Gm31720",9071,1642,7429
"4931403M11Rik",13819,4991,8828
"4930428N03Rik",830,477,353
"Gm31775",107515,735,106780
"Gm31838",33228,1820,31408
"Gm32008",60266,4406,55860
"Gm31951",1273,427,846
"LOC105245699",12743,249,12494
"Gm32068",17818,1323,16495
"LOC105245700",6838,4156,2682
"LOC105245701",21052,6689,14363
"LOC328362",14062,2844,11218
"Gm35053",621,621,0
"Gm32123",6045,3597,2448
"Gm32224",8191,1287,6904
"4930572O13Rik",3447,774,2673
"Gm32307",15672,2961,12711
"Gm32379",10071,4529,5542
"Zmiz1os1",216427,29114,187313
"LOC105245702",4324,1906,2418
"Gm32645",28971,20407,8564
"Zmiz1",207883,8280,199603
"Mir3075",85,85,0
"Gm32497",17487,14511,2976
"4931406H21Rik",3858,3858,0
"Ppif",6895,1586,5309
"Ppifos",4927,1777,3150
"1700054O19Rik",3468,3468,0
"Zcchc24",57217,4375,52842
"Anxa11",44654,2477,42177
"LOC105245705",7909,2253,5656
"Plac9a",14491,451,14040
"Tmem254a",4375,2381,1994
"Gm19013",1267,1267,0
"Cphx1",16424,2279,14145
"Duxbl1",11228,4117,7111
"Gm2260",10433,1683,8750
"Gm9780",15080,1233,13847
"Tmem254c",3675,1644,2031
"Gm19014",1267,1267,0
"Cphx2",16428,2283,14145
"Duxbl2",11096,4089,7007
"Gm2274",10433,1683,8750
"Plac9b",15036,1000,14036
"Tmem254b",3660,1551,2109
"Gm19015",1267,1267,0
"Cphx3",16426,2258,14168
"Duxbl3",11132,4089,7043
"Gm18578",2131,2131,0
"Gm34059",9489,3104,6385
"4933413J09Rik",42910,3387,39523
"Gm34223",7120,5357,1763
"Slmap",121457,5668,115789
"Gm2178",420,420,0
"Gm18215",649,649,0
"Gm7565",685,685,0
"Dennd6a",60465,8122,52343
"Arf4",19062,2042,17020
"Pde12",5730,3529,2201
"Mir7672",62,62,0
"Dnah12",200862,13236,187626
"Gm34415",3801,3801,0
"Asb14",21510,2960,18550
"Appl1",52220,7617,44603
"LOC105245707",920,920,0
"LOC105245706",2575,1753,822
"Hesx1",7910,1244,6666
"Il17rd",68486,8425,60061
"Arhgef3",289094,5348,283746
"LOC105245708",7054,1219,5835
"Gm7591",922,922,0
"Gm34848",4965,1788,3177
"Gm34754",11426,915,10511
"Gm34702",12687,1514,11173
"LOC105245709",23404,1281,22123
"Fam208a",56898,9931,46967
"Ccdc66",27417,4435,22982
"Gm7604",965,899,66
"Erc2",856128,10068,846060
"Gm18398",1564,1564,0
"Gm34996",7833,6233,1600
"Wnt5a",21976,6940,15036
"Gm35164",48388,773,47615
"Gm18079",1000,1000,0
"Gm35217",21042,649,20393
"Cacna2d3",816922,3695,813227
"Lrtm1",15435,7318,8117
"Gm6043",737,737,0
"LOC105245710",13803,1432,12371
"Gm35281",10139,1422,8717
"Gm7633",1441,1441,0
"Gm35387",3821,3320,501
"Selk",6695,1018,5677
"Actr8",14892,3333,11559
"Mir6947",65,65,0
"Il17rb",13391,2723,10668
"Chdh",31467,5891,25576
"Gm35449",3834,2818,1016
"Gm18760",709,709,0
"Cacna1d",452423,11928,440495
"LOC105245711",22768,4926,17842
"Gm18072",549,549,0
"Gm7621",987,903,84
"Gm18681",609,609,0
"4831407H17Rik",5267,1229,4038
"Dcp1a",47538,5662,41876
"Gm35566",3998,1776,2222
"Tkt",25594,3227,22367
"Mir3076",60,60,0
"Prkcd",31062,4363,26699
"LOC105245712",2207,1610,597
"Rft1",36977,2413,34564
"Sfmbt1",108249,9968,98281
"1700087M22Rik",7314,198,7116
"Gm15667",842,842,0
"Tmem110",51617,3818,47799
"Mustn1",2354,1179,1175
"Itih4",15511,3164,12347
"Itih3",15184,3184,12000
"Itih1",14142,3121,11021
"LOC105245713",673,559,114
"Nek4",37095,5242,31853
"Spcs1",1841,1006,835
"Glt8d1",11095,2663,8432
"Gnl3",6699,1940,4759
"Snord69",59,59,0
"Snord19",54,54,0
"Pbrm1",102455,8480,93975
"LOC105245714",22285,4045,18240
"Smim4",4426,403,4023
"Nt5dc2",8067,1843,6224
"Stab1",29636,8024,21612
"Nisch",35899,9356,26543
"Tnnc1",3400,703,2697
"Sema3g",12480,4615,7865
"Phf7",13686,2147,11539
"Bap1",8476,3441,5035
"Dnah1",63689,13120,50569
"Gm35823",53073,2283,50790
"Capn7",35372,4677,30695
"Sh3bp5",62260,2970,59290
"Gm35907",28416,491,27925
"LOC105245715",4338,3415,923
"Mettl6",34662,4653,30009
"Eaf1",14780,4238,10542
"Colq",54782,3897,50885
"LOC102639719",13343,850,12493
"Hacl1",34061,2739,31322
"Btd",27199,2000,25199
"Gm36022",8544,8004,540
"Ankrd28",131648,8133,123515
"LOC105245716",2655,2655,0
"Gm36105",2017,775,1242
"Gm36164",1601,202,1399
"LOC102640059",13667,2456,11211
"LOC105245717",2867,2250,617
"LOC105245718",2478,986,1492
"Galnt15",33554,6713,26841
"Dph3",5176,3393,1783
"Oxnad1",17476,2244,15232
"LOC105245719",5818,3620,2198
"Msmb",16305,1423,14882
"Gm18909",1176,1176,0
"Ncoa4",19969,4267,15702
"Timm23",21726,1162,20564
"Parg",96766,5688,91078
"Gm7707",1177,1177,0
"LOC105245720",7061,5398,1663
"Ogdhl",26139,3786,22353
"LOC105245722",6500,4518,1982
"1700024G13Rik",11872,398,11474
"Chat",57707,2810,54897
"Slc18a3",2414,2414,0
"Ercc6",67703,12108,55595
"Prrxl1",53483,7410,46073
"3425401B19Rik",48704,6294,42410
"Gm28651",62809,5344,57465
"Gm36611",13353,327,13026
"1810011H11Rik",32085,1552,30533
"Fam170b",2828,1694,1134
"LOC105245723",17187,722,16465
"Vstm4",82766,2775,79991
"Gm7734",1232,1232,0
"Gm36674",10729,3530,7199
"Wdfy4",234309,11012,223297
"Lrrc18",23911,2914,20997
"LOC102640775",428,428,0
"Arhgap22",155934,5159,150775
"LOC105245724",2221,665,1556
"Mapk8",69317,5884,63433
"Gm626",103574,6412,97162
"Ptpn20",51554,3406,48148
"4930503F20Rik",3378,1151,2227
"Gm30031",10626,5252,5374
"Gdf10",11699,2512,9187
"Gdf2",6160,2988,3172
"Rbp3",10195,5276,4919
"Zfp488",11903,5432,6471
"Gm30083",46257,3460,42797
"Gm5460",30823,3720,27103
"A630023A22Rik",51629,1338,50291
"Antxrl",23611,3243,20368
"Anxa8",14593,1882,12711
"Gm30556",1381,524,857
"Gm7778",371,371,0
"Npy4r",6774,1903,4871
"Rpl23a-ps3",533,533,0
"Gm18884",551,551,0
"Gprin2",16005,12181,3824
"Syt15",10376,4184,6192
"Fam35a",73556,4466,69090
"Gm18813",1352,1352,0
"Glud1",34307,3158,31149
"Gm3219",632,632,0
"Fam25c",3512,367,3145
"LOC105245727",2445,1990,455
"Sncg",4396,732,3664
"Mmrn2",28784,3935,24849
"Bmpr1a",92472,5850,86622
"9230112D13Rik",11181,778,10403
"Gm30748",767,767,0
"Ldb3",62000,6033,55967
"Opn4",9525,2869,6656
"Wapal",76497,8792,67705
"A930038B10Rik",6651,4195,2456
"Gm30969",3722,1289,2433
"Grid1",763392,6607,756785
"Mir346",98,98,0
"LOC105245731",6624,6504,120
"LOC105245730",5626,4978,648
"LOC105245729",1696,1651,45
"Gm31039",3391,3391,0
"Gm19016",997,997,0
"4930596D02Rik",2493,1162,1331
"Gm19129",617,617,0
"Gm7853",4424,947,3477
"4930474N05Rik",2460,1408,1052
"Gm17940",667,667,0
"Ccser2",93829,7934,85895
"Gm31131",14759,2054,12705
"Gm31192",570,570,0
"Rgr",14106,4594,9512
"Lrit1",10109,4317,5792
"Lrit2",5687,2781,2906
"Cdhr1",20463,4304,16159
"2610528A11Rik",7962,756,7206
"Ghitm",14884,3319,11565
"Gm18834",779,779,0
"Gm31393",5693,778,4915
"Gm5203",1162,1089,73
"Gm5204",120389,927,119462
"Gm18523",791,791,0
"Gm31456",54171,549,53622
"Nrg3",1108012,7910,1100102
"Gm3386",417,417,0
"Nrg3os",60493,927,59566
"Gm20642",28121,474,27647
"Gm31606",1156,1156,0
"Gm18785",1131,1131,0
"LOC432842",1742,1742,0
"1700109I08Rik",29631,396,29235
"Gm35389",322,322,0
"Eif1-ps1",1244,1244,0
"Gm4817",2529,2529,0
"Gm2791",504,504,0
"Gm5205",1238,1238,0
"Sh2d4b",90817,15933,74884
"Tspan14",60381,2664,57717
"Gm31839",7008,1977,5031
"Fam213a",20098,2231,17867
"Dydc2",25093,2576,22517
"Dydc1",19287,995,18292
"Mat1a",19417,3507,15910
"Sftpa1",4587,2776,1811
"Gm7920",737,737,0
"Mbl1",8141,1655,6486
"Sftpd",12987,1326,11661
"Gm31895",2584,314,2270
"Gm2832",22321,968,21353
"LOC102634703",3588,588,3000
"LOC102634872",2479,225,2254
"LOC102635554",5245,1128,4117
"Gm32762",5849,896,4953
"LOC102635067",2291,231,2060
"Gm7970",4817,1008,3809
"1700049E17Rik2",7785,1265,6520
"LOC105242411",351870,2575,349295
"LOC102639794",4730,668,4062
"Gm8068",13724,882,12842
"LOC102638624",220268,1639,218629
"LOC105245733",2265,231,2034
"LOC102639037",5306,920,4386
"Gm7980",4831,1008,3823
"1700049E17Rik1",7779,1265,6514
"1700024B05Rik",59831,1580,58251
"LOC102637484",2222,510,1712
"1700091H14Rik",5528,1388,4140
"LOC102638116",2436,230,2206
"LOC105245732",5368,530,4838
"Gm5376",5242,776,4466
"Gm17027",3357,504,2853
"Gm7995",106084,1788,104296
"Gm17026",5390,1379,4011
"Gm2959",126183,1070,125113
"LOC105245734",3677,616,3061
"Gm8005",5403,1156,4247
"Gm8011",7716,1043,6673
"Gm21754",2471,225,2246
"LOC102636948",9879,771,9108
"LOC101055806",119948,5580,114368
"LOC105245735",5356,1182,4174
"LOC105245867",2605,661,1944
"LOC105242438",2269,231,2038
"Gm10377",5427,906,4521
"Gm7152",10123,588,9535
"Gm21977",13707,882,12825
"LOC102640955",2269,231,2038
"Gm10376",2523,447,2076
"LOC101056159",68929,2946,65983
"Gm8094",2505,221,2284
"LOC102639170",13677,1203,12474
"Gm3141",20152,983,19169
"Gm7233",18745,2595,16150
"LOC102633225",5539,1340,4199
"Gm8126",8156,8156,0
"Gm8127",2830,543,2287
"Gm9597",78046,1340,76706
"1700001F09Rik",5428,883,4545
"Gm21154",276048,1567,274481
"LOC105245737",2542,221,2321
"LOC105245736",44875,711,44164
"Gm21162",2553,232,2321
"Gm10375",5387,836,4551
"Gm8165",2274,220,2054
"Gm7324",1637,1637,0
"LOC102634304",2254,224,2030
"LOC105245740",14917,708,14209
"LOC105242437",2298,224,2074
"LOC105245739",2273,430,1843
"Gm32427",11274,814,10460
"Ear1",875,713,162
"Ear-ps12",467,467,0
"Ang-ps2",8111,794,7317
"Gm32537",11103,626,10477
"Ear-ps9",649,649,0
"LOC105245738",7977,600,7377
"Ear-ps8",467,467,0
"Ang-ps3",616,616,0
"Ear10",471,471,0
"Gm32482",2103,256,1847
"LOC100861770",853,853,0
"Ang5",6012,708,5304
"Ear-ps7",447,447,0
"Ear-ps10",467,467,0
"Ang6",9825,736,9089
"Gm8194",928,928,0
"Ear-ps2",655,655,0
"Ang-ps1",618,618,0
"Ear2",878,716,162
"LOC105245741",1618,712,906
"Gm18216",1310,1310,0
"LOC102635261",2308,225,2083
"LOC102639603",2142,489,1653
"4930503E14Rik",9542,1596,7946
"1700047E10Rik",21631,568,21063
"Gm8212",4071,888,3183
"Gm32857",89297,1423,87874
"Gm6532",1617,1617,0
"Gm8220",5469,1571,3898
"Gm5930",57233,2222,55011
"Gm8229",16068,941,15127
"LOC100861814",49224,1531,47693
"Gm8232",5384,1236,4148
"BC061237",6224,899,5325
"Gm5624",70787,1712,69075
"LOC102636873",5264,1584,3680
"Gm16439",1617,1617,0
"Gm8256",5372,1309,4063
"Gm8257",7826,7826,0
"Gm8267",7821,1422,6399
"Gm34060",15288,559,14729
"LOC105245742",3723,836,2887
"Gm17070",963,963,0
"Gm34198",7724,1791,5933
"Ptgdr",8210,3373,4837
"Gm16976",116000,1524,114476
"Gm18524",1056,1056,0
"LOC105245743",13053,1068,11985
"Mir327",69,69,0
"4930431P03Rik",6408,2282,4126
"Ptger2",15710,4135,11575
"Gm21010",1286,1286,0
"Txndc16",85106,5381,79725
"Gm34362",1665,503,1162
"Gm15765",920,920,0
"Gpr137c",63050,4355,58695
"Ero1l",35486,4418,31068
"Psmc6",19248,1564,17684
"Styx",25699,4258,21441
"Gnpnat1",12536,2986,9550
"LOC105245744",30638,784,29854
"Gm34250",4673,931,3742
"Fermt2",71322,3345,67977
"LOC105245745",4750,267,4483
"4930527F14Rik",19168,735,18433
"Gm34313",8044,550,7494
"Gm5206",829,829,0
"LOC105245746",7425,1241,6184
"Ddhd1",64973,5222,59751
"Mir5131",93,93,0
"Gm34360",4317,2095,2222
"LOC101056029",1844,670,1174
"Gm8317",492,492,0
"Gm6580",1795,1795,0
"Gm1821",931,703,228
"Gm34499",6574,1008,5566
"Gm15217",4085,676,3409
"Bmp4",7080,2474,4606
"LOC102638002",1400,1274,126
"Gm34756",12363,349,12014
"LOC102638201",22000,4019,17981
"Rubie",7521,1404,6117
"4933425B07Rik",34618,1926,32692
"Gm18761",701,701,0
"LOC105245747",3787,1088,2699
"Cdkn3",11066,890,10176
"Cnih1",13322,3408,9914
"Gmfb",14115,4195,9920
"Cgrrf1",22108,1363,20745
"Gm34934",3808,3240,568
"Samd4",222853,7945,214908
"Mir378c",99,99,0
"Gm10371",18483,1411,17072
"Gch1",35508,2764,32744
"Gm18811",665,665,0
"Wdhd1",35914,5128,30786
"Socs4",14449,2154,12295
"Gm35078",2000,641,1359
"Mapk1ip1l",25212,9203,16009
"LOC105245748",13977,1901,12076
"Lgals3",12308,1406,10902
"Dlgap5",30629,2964,27665
"Gm8353",490,490,0
"Fbxo34",59402,4162,55240
"Gm35166",6107,1301,4806
"Atg14",27542,3451,24091
"Gm6616",428,428,0
"Ktn1",88112,6705,81407
"4930538L07Rik",479,363,116
"LOC105245749",14343,798,13545
"Gm35360",8856,612,8244
"4930447J18Rik",45326,825,44501
"Gm6055",700,700,0
"Peli2",187326,6464,180862
"Gm6498",29698,1599,28099
"Gm35418",6214,5958,256
"Gm18962",892,892,0
"Gm3534",1189,1189,0
"Tmem260",74581,7172,67409
"4930572G02Rik",50276,8327,41949
"Gm35766",4564,503,4061
"Otx2",10193,3183,7010
"Otx2os1",124061,743,123318
"LOC105245868",3084,738,2346
"LOC102643128",12088,2652,9436
"LOC105245750",17884,5062,12822
"LOC102639645",12654,5149,7505
"4933429O19Rik",8240,1629,6611
"Gm36024",1901,1456,445
"Exoc5",54746,5068,49678
"Ap5m1",27620,6611,21009
"Rpl19-ps3",700,700,0
"Naa30",18899,4911,13988
"1700011H14Rik",21408,3515,17893
"Slc35f4",227319,2105,225214
"Gm36082",2988,1625,1363
"3632451O06Rik",101748,3587,98161
"Gm36146",27074,6172,20902
"Gm8417",2601,1446,1155
"Olfr722",7684,1582,6102
"Olfr723",3225,1078,2147
"Olfr724",1006,1006,0
"Olfr725",1110,1110,0
"Olfr726",966,966,0
"Olfr727",1035,1035,0
"Olfr728",936,936,0
"Olfr729",972,972,0
"Olfr730",957,957,0
"Gm36270",49530,181,49349
"Olfr731",981,981,0
"Olfr732",2938,1077,1861
"Olfr733",994,994,0
"Olfr734",16753,1015,15738
"Olfr735",1065,1065,0
"Tlr11",5750,3207,2543
"Olfr736",939,939,0
"Olfr737-ps1",741,741,0
"Olfr738",936,936,0
"Olfr739",930,930,0
"Olfr740",936,936,0
"Olfr741",13339,1144,12195
"4930413M19Rik",17175,600,16575
"Olfr742",1120,1120,0
"Olfr743",936,936,0
"Gm19109",961,961,0
"Olfr744",972,972,0
"Olfr745",1175,1175,0
"Olfr746",945,945,0
"Gm18762",1847,1847,0
"Olfr747",955,955,0
"Olfr748",924,924,0
"Olfr749",8106,1021,7085
"LOC105245751",2644,2612,32
"Ttc5",20112,3661,16451
"Gm10916",1119,1119,0
"Ccnb1ip1",6735,1833,4902
"Rpph1",325,325,0
"Parp2",13404,1905,11499
"Tep1",46494,8395,38099
"Gm26782",6737,622,6115
"Klhl33",5196,1783,3413
"A930018M24Rik",2834,2834,0
"Osgep",9520,1636,7884
"Apex1",2245,1317,928
"Tmem55b",4836,2952,1884
"Pnp",9110,2941,6169
"Pnp2",8609,1291,7318
"Gm8518",767,767,0
"Rnase10",3011,1668,1343
"Rnase9",3447,1305,2142
"Rnase11",7009,1885,5124
"Rnase12",545,545,0
"Olfr750",1132,1132,0
"Rnase4",15075,1996,13079
"Ang",10933,1275,9658
"Eddm3b",3446,1480,1966
"Rnase6",8275,2447,5828
"Rnase1",1766,970,796
"Rnase2b",759,759,0
"Ear-ps1",375,375,0
"Ang2",438,438,0
"Ear14",462,462,0
"Rnase2a",852,691,161
"Gm7106",558,558,0
"4930597G03Rik",28155,1140,27015
"Gm36641",2041,410,1631
"Gm7107",1362,1362,0
"Gm7247",163503,743,162760
"Vmn2r-ps110",3690,3690,0
"Vmn2r88",8527,3223,5304
"Vmn2r-ps111",3517,3517,0
"Vmn2r89",9332,2945,6387
"Gm5622",110187,1736,108451
"LOC102641463",6930,1816,5114
"Gm19156",534,534,0
"Gm19157",537,537,0
"Gm17078",2257,221,2036
"Gm19158",534,534,0
"Gm17079",2284,232,2052
"Gm5800",5489,851,4638
"Ear-ps3",451,451,0
"Ang4",9699,695,9004
"Ear-ps4",452,452,0
"AY358078",26314,1461,24853
"Gm18579",853,853,0
"Gm6047",2521,2521,0
"Ear-ps5",477,477,0
"Ear6",876,713,163
"Mettl17",7027,1623,5404
"Slc39a2",4774,4364,410
"Ndrg2",8822,3079,5743
"Tppp2",2280,746,1534
"Rnase13",1913,1759,154
"Gm19259",358,358,0
"Arhgef40",21567,6100,15467
"Gm16617",2441,713,1728
"Zfp219",14659,7973,6686
"Tmem253",4513,2965,1548
"Olfr221",936,936,0
"LOC102631924",1006,1006,0
"Hnrnpc",30649,4035,26614
"Rpgrip1",57234,5906,51328
